openssl_101f,boringssl_0.9,sim_value
dhparam_main,X509_REQ_print_ex,0.914536504874057
doit,ASN1_get_object,0.9145342857859584
RSA_sign,a2d_ASN1_OBJECT,0.9145063216422411
PEM_SealInit,RC2_set_key,0.9144968404465343
a2d_ASN1_OBJECT,ASN1_item_ex_i2d,0.9144923704867398
dh_main,OBJ_obj2txt,0.9144671357151987
RAND_poll,X509_NAME_oneline,0.914464162770868
util_verbose,PEM_ASN1_write_bio,0.914458972890706
RSA_sign,do_buf,0.9144558513887329
ec_GF2m_montgomery_point_multiply,ec_GFp_simple_points_make_affine,0.9144493404297791
ssl3_read_n,ASN1_item_ex_i2d,0.9144220269970593
ssl3_get_certificate_request,CRYPTO_ctr128_encrypt_ctr32,0.9143700712725794
ssl3_get_certificate_request,CRYPTO_ofb128_encrypt,0.91436125347792
ecdsa_sign_setup,rsa_default_multi_prime_keygen,0.914305858197345
PEM_do_header,run_cert,0.9142934385373371
ASN1_item_verify,asn1_d2i_ex_primitive,0.9142895667226496
NAME_CONSTRAINTS_check,run_cert,0.9142670864494788
ocsp_match_issuerid,x509_rsa_ctx_to_pss,0.9142311902997782
TXT_DB_read,X509_cmp_time,0.9142185465893307
ec_GFp_simple_is_on_curve,rsa_default_private_transform,0.9142125573710316
ssl3_read_bytes,ssl_verify_cert_chain,0.9141657676857522
ec_wNAF_mul,pkcs12_key_gen_raw,0.9141159552365723
a2d_ASN1_OBJECT,asn1_check_tlen,0.9141121736770913
PKCS12_key_gen_uni,mod_exp_recp,0.9140643964206508
ASN1_item_verify,asn1_template_noexp_d2i,0.9140438777624078
ec_GF2m_simple_point2oct,pkcs12_key_gen_raw,0.9140408808113291
long_i2c,compute_wNAF,0.9140358610874425
BN_mod_exp_recp,do_name_ex,0.9140057279630978
tls1_enc,do_print_ex,0.913988218289932
a2i_ASN1_STRING,asn1_template_ex_i2d,0.9139830113568352
verify_callback,a2d_ASN1_OBJECT,0.913973105920769
ssl3_get_server_hello,ssl3_get_server_hello,0.9139435334133956
WHIRLPOOL_BitUpdate,RSA_padding_check_PKCS1_OAEP_mgf1,0.9139210955529895
OBJ_obj2txt,ASN1_item_ex_i2d,0.913910737219962
ec_GFp_simple_oct2point,DSA_do_check_signature,0.9139073405639311
ec_GF2m_montgomery_point_multiply,rsa_default_multi_prime_keygen,0.9138532018488443
ec_GF2m_simple_mul,ssl_ec_point_offer,0.9138229361589365
RSA_eay_public_encrypt,do_print_ex,0.913814223851888
ASN1_item_verify,tls13_add_certificate_verify,0.9137851911612304
dh_main,asn1_template_ex_d2i,0.9137818376101563
RSA_eay_public_decrypt,ASN1_generate_v3,0.9137817916545792
ca_main,pkcs8_encrypt_raw,0.9137535622012192
asn1_check_tlen,asn1_d2i_ex_primitive,0.9137525575715407
ec_GF2m_simple_mul,ssl_ec_point_finish,0.9137390216724841
BN_mod_inverse,ec_GFp_simple_add,0.9136954027103227
ssl3_ctrl,ssl3_get_message,0.9136891098268616
ec_GF2m_simple_point2oct,BIO_read_asn1,0.9136851466081084
verify_callback,NAME_CONSTRAINTS_check,0.913669926350112
asn1_check_tlen,a2d_ASN1_OBJECT,0.9136662451904527
crl_main,asn1_d2i_ex_primitive,0.9136508230587954
do_print_ex,a2d_ASN1_OBJECT,0.913614052629512
asn1_template_ex_d2i,PEM_do_header,0.9136138469189576
do_body,asn1_d2i_ex_primitive,0.9135767319116278
ec_GFp_simple_set_Jprojective_coordinates_GFp,ec_GFp_simple_cmp,0.9135419795154267
ca_main,rsa_default_encrypt,0.9135417551029174
asn1_item_print_ctx,run_cert,0.9135389636212421
ASN1_bn_print,X509_REQ_print_ex,0.9135361381796707
ASN1_generate_v3,RSA_padding_check_PKCS1_OAEP_mgf1,0.9134812812103286
cb,run_cert,0.9134638674812339
copy_email,do_x509_check,0.9134462855987524
RSA_padding_add_PKCS1_PSS_mgf1,run_cert,0.913406886138159
PEM_do_header,asn1_check_tlen,0.9133908711193435
hwcrhk_mod_exp,compute_wNAF,0.9133793599390387
ec_GFp_simple_add,DSA_do_sign,0.913354151185567
pub_encode_gost01,long_i2c,0.91330116636837
dgram_read,asn1_template_noexp_d2i,0.9132816273897459
www_body,asn1_d2i_ex_primitive,0.9132579371947486
RSA_eay_private_encrypt,rsa_default_multi_prime_keygen,0.9132333054729218
asn1_template_ex_i2d,do_x509_check,0.9131966497646755
ec_GF2m_simple_set_compressed_coordinates,DH_check,0.9131880425416374
ssl2_read_internal,ssl3_get_message,0.9131612298236295
ASN1_item_verify,compute_wNAF,0.9131550424058219
asn1_parse2,RSA_verify_PKCS1_PSS_mgf1,0.9131397085840998
PKCS7_signatureVerify,asn1_template_noexp_d2i,0.9131199964156824
PEM_SealInit,X509_NAME_add_entry,0.9131152472882276
dgst_main,a2d_ASN1_OBJECT,0.9130956248792191
PEM_SealInit,a2d_ASN1_OBJECT,0.9130424006358713
ec_GFp_simple_point2oct,pkcs12_key_gen_raw,0.9130320701481125
ssl3_get_client_hello,ssl3_get_message,0.9130268331282699
PKCS12_key_gen_uni,PEM_ASN1_write_bio,0.9130248836487289
rand_main,OBJ_obj2txt,0.9129239445698429
ecdsa_sign_setup,ec_GFp_simple_points_make_affine,0.9129100793816708
hwcrhk_mod_exp,do_print_ex,0.912906206375494
BN_MONT_CTX_set,BN_is_prime_fasttest_ex,0.9129006201501702
dsa_sign_setup,DSA_generate_parameters_ex,0.9128986709772327
tls1_final_finish_mac,OBJ_obj2txt,0.9128978909391754
ec_GF2m_simple_oct2point,BN_mod_exp_mont,0.9128939842139472
ssleay_rand_bytes,a2d_ASN1_OBJECT,0.9128550705000116
ec_GF2m_simple_set_compressed_coordinates,BN_div_recp,0.9128460706279521
bnrand,X509_cmp_time,0.9128265898682699
do_name_ex,do_x509_check,0.9128233187025134
asn1_ex_c2i,asn1_d2i_ex_primitive,0.9127956453485442
ec_group_new_from_data,ECDSA_do_verify,0.912790672636444
pkey_rsa_verifyrecover,run_cert,0.9127773922631817
PKCS7_verify,X509_REQ_print_ex,0.9127686010056012
asn1_d2i_ex_primitive,X509_chain_check_suiteb,0.9127339087300247
a2d_ASN1_OBJECT,rsa_default_encrypt,0.9127290730469577
RAND_query_egd_bytes,PEM_read_bio,0.9127131200789413
dgram_read,X509_chain_check_suiteb,0.9127098174788306
ocsp_match_issuerid,do_x509_check,0.9126964225425651
ec_GF2m_simple_is_on_curve,rsa_default_multi_prime_keygen,0.912694556203288
NAME_CONSTRAINTS_check,asn1_template_ex_d2i,0.9126711426362487
DES_enc_read,X509_NAME_oneline,0.9126457327152214
ec_GFp_simple_oct2point,BN_mod_exp_mont,0.9126420275629028
ssl3_get_client_key_exchange,X509_NAME_oneline,0.9126410033703208
dtls1_enc,do_print_ex,0.9126286732801139
pkey_rsa_sign,asn1_template_ex_i2d,0.9126232493530706
ocsp_match_issuerid,cbs_convert_ber,0.9126226190822502
OCSP_request_verify,do_x509_check,0.91261774949101
ec_GF2m_simple_oct2point,ECDSA_do_verify,0.9126001769285957
ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_points_make_affine,0.9125381828977517
fmtint,do_x509_check,0.9124827116969696
BN_GF2m_mod_arr,long_i2c,0.9124809983118425
dtls1_read_bytes,ssl_verify_cert_chain,0.9124457949325786
asn1_d2i_ex_primitive,tls13_add_certificate_verify,0.9124121229258839
ssleay_rand_bytes,ASN1_item_ex_i2d,0.9124110303322419
X509_NAME_oneline,do_print_ex,0.9124095095992973
TXT_DB_read,PEM_read_bio,0.9124086297914512
tls_decrypt_ticket,pbe_decrypt,0.9124018743711013
ec_wNAF_mul,pkey_rsa_verify_recover,0.9123934804233208
BN_mod_sqrt,rsa_default_private_transform,0.9123926366085586
req_main,run_cert,0.9123682720864981
ECPKParameters_print,read_v2_client_hello,0.9123387594874687
rand_main,X509_NAME_oneline,0.9123041532416679
password_callback,OBJ_obj2txt,0.9122943513587893
dh_main,X509_NAME_oneline,0.9122660347791369
asn1_d2i_ex_primitive,tls1_P_hash,0.9122643702418707
compute_wNAF,BN_mod_exp_mont,0.912258822423289
ssl3_get_certificate_request,CRYPTO_ctr128_encrypt,0.9122486404575049
client_certificate,ssl3_get_message,0.9122381339094839
check_crl,cbs_convert_ber,0.912235970380745
pub_encode_gost94,asn1_template_ex_i2d,0.9122342648785926
RAND_query_egd_bytes,bio_io,0.9122158882511298
ssl3_get_record,dtls1_get_record,0.9122088878898849
compute_wNAF,asn1_d2i_ex_primitive,0.9121616135535298
DES_quad_cksum,long_i2c,0.9121611643795943
enc_main,bn_print,0.9121558642272862
dsaparam_main,asn1_d2i_ex_primitive,0.9121544226982543
ec_GFp_simple_point2oct,pkey_rsa_verify_recover,0.912149100183014
ssl3_get_key_exchange,X509_NAME_oneline,0.9121481856136346
gost2001_do_verify,ECDSA_do_verify,0.9121460798008678
PEM_do_header,X509_chain_check_suiteb,0.9121408609971315
pkey_rsa_verifyrecover,NAME_CONSTRAINTS_check,0.9121333556834994
fmtfp,long_i2c,0.9121193121926487
OCSP_basic_verify,run_cert,0.9121185864166541
ec_GFp_simple_add,rsa_default_multi_prime_keygen,0.9121092490509741
ec_GF2m_simple_is_on_curve,DSA_do_sign,0.9121027233928336
util_verbose,rsa_default_encrypt,0.9120908661591232
make_REQ,OBJ_obj2txt,0.9120786699488679
parse_name,c2i_ASN1_INTEGER,0.9120391678558326
ec_GF2m_simple_point2oct,BN_generate_dsa_nonce,0.9120264149186206
dtls1_send_server_key_exchange,X509_NAME_oneline,0.9120110088780325
BN_mod_exp_mont,run_cert,0.9120089584075399
X509_NAME_oneline,RSA_padding_check_PKCS1_OAEP_mgf1,0.9119832479629773
BN_GF2m_mod_arr,compute_wNAF,0.9119795482035302
ec_GF2m_simple_point2oct,do_EC_KEY_print,0.9119683184926777
dgram_read,asn1_d2i_ex_primitive,0.9119563877354293
hwcrhk_mod_exp,BN_mod_exp_mont_consttime,0.9119540304613597
do_name_ex,x509_object_idx_cnt,0.9119502513555311
doit,a2d_ASN1_OBJECT,0.9118669917762507
ecdsa_do_sign,BN_div_recp,0.9118578830924771
ssl_get_prev_session,ssl_get_new_session,0.9118095516607795
tls1_change_cipher_state,X509_NAME_oneline,0.9118014728259118
app_verify_callback,do_print_ex,0.9117862494235721
dh_main,bn_print,0.9117332210452965
RSA_sign,asn1_check_tlen,0.911732981602669
password_callback,ASN1_item_ex_i2d,0.9117090203931396
RSA_padding_add_PKCS1_PSS_mgf1,pbe_decrypt,0.9117060866042831
i2b_PVK,RSA_verify_raw,0.9117060423477034
get_crl_score,asn1_template_ex_d2i,0.9116920821994153
asn1_template_ex_d2i,get_crl_score,0.9116920821994153
EVP_SignFinal,compute_wNAF,0.9116774804177896
PEM_read_bio_PrivateKey,d2i_PKCS8PrivateKey_bio,0.9116241729371397
PKCS12_key_gen_uni,run_cert,0.9116085330494244
BN_hex2bn,NAME_CONSTRAINTS_check,0.911608401174817
get_crl_score,check_crl,0.9115781564577635
ASN1_generate_v3,asn1_check_tlen,0.9115568261680781
tls1_final_finish_mac,tls13_add_certificate_verify,0.9115467681464109
tls_decrypt_ticket,run_cert,0.9115329892463228
ASN1_item_verify,a2d_ASN1_OBJECT,0.9114806579822957
ASN1_item_verify,x509_rsa_ctx_to_pss,0.9114697196846943
long_i2c,do_print_ex,0.9114621780603565
BN_GF2m_mod_arr,PEM_do_header,0.911461470227422
rsa_builtin_keygen,BN_div_recp,0.9114418588993454
doit,compute_wNAF,0.9114190943825088
X509_cmp_time,X509_NAME_oneline,0.9114126103248192
RSA_eay_private_decrypt,BN_is_prime_fasttest_ex,0.9113871167445806
ec_GFp_simple_point_get_affine_coordinates,DSA_do_sign,0.9113680476741676
dsa_sign_setup,BN_mod_sqrt,0.9113670842739355
fmtint,asn1_template_ex_d2i,0.9113585347403845
X509_NAME_oneline,X509_cmp_time,0.911345641339295
RSA_eay_public_encrypt,ASN1_generate_v3,0.91134499611819
hwcrhk_insert_card,asn1_d2i_ex_primitive,0.911344230281776
PKCS12_create,do_send_new_session_ticket,0.9113439011346125
OCSP_basic_verify,compute_wNAF,0.9113378993663157
PEM_ASN1_write_bio,X509_NAME_oneline,0.9113362455524874
fmtint,X509_chain_check_suiteb,0.9113122850741819
BN_is_prime_fasttest_ex,DSA_do_check_signature,0.9113071413261425
ec_GF2m_simple_oct2point,read_v2_client_hello,0.9113020273396409
EVP_PBE_CipherInit,cbs_convert_ber,0.9112949405599906
BN_GF2m_mod_sqr_arr,BN_div,0.911274621102224
PEM_do_header,BN_mod_exp_mont,0.9112103782398924
bnrand,ASN1_generate_v3,0.9112073982612201
TXT_DB_read,ASN1_generate_v3,0.9112002687754277
do_passwd,pkcs8_encrypt_raw,0.9111948214024203
asn1_d2i_ex_primitive,aead_tls_open,0.9111895281604989
pkeyutl_main,X509_REQ_print_ex,0.9110935793785833
BN_mod_exp2_mont,get_crl_score,0.9110638937017446
pkey_rsa_verifyrecover,X509_NAME_add_entry,0.9110620673377889
ec_GF2m_simple_set_compressed_coordinates,ec_GFp_simple_points_make_affine,0.9110595991773753
dgst_main,asn1_d2i_ex_primitive,0.9110285279323671
OCSP_request_verify,run_cert,0.9110212493871168
PKCS7_signatureVerify,asn1_d2i_ex_primitive,0.9110103850631646
ssl_get_new_session,ssl3_get_new_session_ticket,0.9109929512800394
asn1_template_noexp_d2i,X509_REQ_print_ex,0.9109852604737193
DES_enc_write,mod_exp_recp,0.910978628447602
EVP_VerifyFinal,X509_NAME_add_entry,0.9109676320987261
a2d_ASN1_OBJECT,X509_cmp_time,0.9109463732692403
pkey_rsa_verifyrecover,long_i2c,0.9109429820565327
ASN1_item_ex_i2d,asn1_item_ex_combine_new,0.9109280315961334
BN_bin2bn,BN_div,0.9109154378598723
DES_enc_read,ASN1_mbstring_ncopy,0.9109053668967166
asn1_check_tlen,PEM_do_header,0.9108982110479324
crl_main,X509_chain_check_suiteb,0.9108855437034472
rand_main,compute_wNAF,0.910862566555828
RAND_load_file,ssl_get_prev_session,0.9108582004073883
dsa_do_verify,mod_exp_recp,0.9108522655440077
OBJ_obj2txt,ASN1_mbstring_ncopy,0.9107725196439732
OBJ_obj2txt,X509_cmp_time,0.9107654055805676
X509_print_ex,X509_REQ_print_ex,0.9107421374135718
BIO_get_accept_socket,asn1_template_ex_d2i,0.9106800978318017
BN_mod_exp_recp,X509_chain_check_suiteb,0.9106371856159474
X509_cmp_time,ssl_cipher_process_rulestr,0.9106137410944737
EVP_DecryptFinal_ex,a2d_ASN1_OBJECT,0.9106071698208226
verify_callback,ssl_get_prev_session,0.9106030078685869
ecdsa_sign_setup,DH_check,0.9106015725280872
DES_ofb_encrypt,X509_NAME_oneline,0.9105972028223923
RAND_poll,X509_chain_check_suiteb,0.9105809384288204
ocsp_match_issuerid,get_crl_score,0.9105805445346575
main,asn1_template_ex_d2i,0.9105656513391627
ec_GFp_simple_is_on_curve,DSA_do_sign,0.9105278118325556
ecdsa_do_verify,DSA_do_sign,0.9104992816377755
conn_state,conn_ctrl,0.910470694680007
asn1_template_noexp_d2i,tls1_P_hash,0.9104702534821028
check_crl,X509_verify_cert,0.910460723495305
doit,asn1_d2i_ex_primitive,0.9104572911105142
do_print_ex,bio_io,0.9104382284968071
www_body,bn_print,0.9104355965077151
util_verbose,compute_wNAF,0.910424639457488
BN_mod_mul_montgomery,BN_div_recp,0.9103903880630763
do_body,run_cert,0.9103825036279167
EC_POINT_point2hex,CRYPTO_ctr128_encrypt,0.9103730811241817
OCSP_basic_verify,do_x509_check,0.9103608859667656
DES_enc_write,bio_io,0.9103438936563006
ec_GFp_simple_oct2point,pkcs8_encrypt_raw,0.9103354515252046
s_client_main,bn_print,0.9103009428519677
do_name_ex,mod_exp_recp,0.9102925143648677
tls1_export_keying_material,CRYPTO_cbc128_decrypt,0.9102830685210779
PKCS12_create,read_v2_client_hello,0.9102562589166471
ASN1_item_verify,pkcs8_encrypt_raw,0.9102454175874913
ec_GF2m_simple_point2oct,pkey_rsa_verify_recover,0.9102421417600977
compute_wNAF,do_name_ex,0.9101926760824854
PEM_SealInit,long_i2c,0.9101899656413541
RSA_sign,do_x509_check,0.9101885285046813
PKCS12_key_gen_uni,RSA_verify_raw,0.9101707747515521
asn1_item_print_ctx,ASN1_item_ex_d2i,0.9101689974072833
CRYPTO_ctr128_encrypt_ctr32,ASN1_get_object,0.9101584119589773
ssleay_rand_bytes,PEM_read_bio,0.9101553350821676
ec_GF2m_simple_is_on_curve,rsa_default_private_transform,0.9101457806018853
ASN1_item_sign_ctx,do_EC_KEY_print,0.9101312690609444
main,asn1_template_noexp_d2i,0.9101148413177156
PKCS5_PBKDF2_HMAC,ASN1_generate_v3,0.9101102180816187
asn1_ex_c2i,compute_wNAF,0.9101036691436994
asn1_d2i_read_bio,tls1_setup_key_block,0.9101002269809275
x509_name_encode,NAME_CONSTRAINTS_check,0.9100671561695796
PEM_ASN1_write_bio,asn1_d2i_ex_primitive,0.9100419966133824
RSA_eay_public_encrypt,compute_wNAF,0.910039105777981
ocsp_match_issuerid,asn1_template_ex_d2i,0.9100333883081544
PEM_do_header,pbe_decrypt,0.9100298039002794
X509_REQ_print_ex,bn_print,0.910007727155328
req_main,OBJ_obj2txt,0.9099990442573319
OBJ_obj2txt,do_name_ex,0.9099819602745087
ECPKParameters_print,seal_next_message,0.9099621076374473
OCSP_request_verify,compute_wNAF,0.9099508391995416
process_pci_value,process_pci_value,0.9099445768824332
verify_callback,X509_NAME_oneline,0.909934901334374
EVP_DecryptFinal_ex,ssl_get_prev_session,0.9099321088560867
i2b_PVK,PEM_do_header,0.9099285622493899
OBJ_obj2txt,rsa_default_encrypt,0.9098532428162134
doit,aead_tls_open,0.9098527169484416
BN_mod_exp_mont,ec_GFp_simple_oct2point,0.9098407538674442
asn1_primitive_print,asn1_template_ex_d2i,0.9098328659721583
RSA_eay_public_encrypt,BN_mod_exp_mont,0.9098287133820393
app_verify_callback,asn1_check_tlen,0.9098116841133702
doit_biopair,pkcs12_key_gen_raw,0.9097933593903937
rsautl_main,X509_NAME_oneline,0.9097871640704993
a2i_ASN1_INTEGER,RSA_padding_add_PKCS1_OAEP_mgf1,0.9097693066188066
RAND_query_egd_bytes,BN_mod_exp_mont,0.9097583915537135
DES_enc_write,PEM_read_bio,0.9097568735467235
PKCS7_signatureVerify,OBJ_obj2txt,0.9097402879374719
tls1_final_finish_mac,asn1_d2i_ex_primitive,0.909737067665418
ec_GFp_simple_oct2point,read_v2_client_hello,0.9097343521795833
do_PVK_body,OBJ_obj2txt,0.9097281392864239
PEM_read_bio,a2d_ASN1_OBJECT,0.9097121296666277
RAND_load_file,asn1_template_ex_d2i,0.909702390405383
ec_group_new_from_data,ec_group_new_from_data,0.9096795568921744
EVP_SignFinal,do_print_ex,0.9096674505111271
BN_mod_exp2_mont,asn1_template_noexp_d2i,0.9096649222060154
DES_enc_read,compute_wNAF,0.9096634376291621
a2i_ASN1_INTEGER,X509_NAME_add_entry,0.9096587543080938
BN_mod_exp2_mont,DSA_generate_parameters_ex,0.9096573761985622
a2d_ASN1_OBJECT,asn1_ex_c2i,0.9096441738481909
pkey_rsa_sign,PEM_do_header,0.9096372546409235
s_client_main,a2d_ASN1_OBJECT,0.9096003653072886
doit_biopair,asn1_d2i_read_bio,0.9095989214432412
ec_GF2m_montgomery_point_multiply,DSA_do_check_signature,0.9095762788025346
app_verify_callback,PEM_ASN1_write_bio,0.9095754809590166
EVP_SealInit,do_name_ex,0.909568701105554
ASN1_bn_print,a2d_ASN1_OBJECT,0.909489191016454
x509_object_idx_cnt,ssl_get_prev_session,0.9094678987841323
asn1_template_noexp_d2i,ASN1_generate_v3,0.9094669837073877
do_PVK_body,ssl_encrypt_ticket,0.9094062621203167
util_verbose,X509_cmp_time,0.9094039684079629
DES_enc_write,asn1_check_tlen,0.909387172758954
BN_mod_exp_recp,ASN1_item_ex_i2d,0.9093763361665004
X509_ATTRIBUTE_set1_data,X509_REQ_print_ex,0.9093730901287642
dhparam_main,mod_exp_recp,0.9093660904753824
do_passwd,def_load_bio,0.9093582942850482
ec_GFp_simple_dbl,BN_is_prime_fasttest_ex,0.9093513307415586
ec_GFp_simple_oct2point,mod_exp_recp,0.9093499952463582
dhparam_main,PEM_ASN1_write_bio,0.9093258453992434
mime_parse_hdr,str_copy,0.9093151697663564
dtls1_output_cert_chain,do_seal_record,0.9093066424769181
password_callback,rsa_default_encrypt,0.9092674475041744
BN_mod_mul_montgomery,compute_wNAF,0.9092557660063727
a2i_ASN1_ENUMERATED,X509_NAME_add_entry,0.9092427032492506
BN_dec2bn,compute_wNAF,0.9092385099863179
CRYPTO_ctr128_encrypt_ctr32,do_buf,0.9092378756071293
sess_id_main,OBJ_obj2txt,0.9091805348583227
doit_biopair,aead_ssl3_open,0.9091729099315651
hwcrhk_rsa_mod_exp,compute_wNAF,0.9091700932867051
asn1_template_ex_d2i,ASN1_generate_v3,0.9091457620084133
pkey_rsa_sign,compute_wNAF,0.9091316740543136
SSL_get_shared_ciphers,X509_NAME_oneline,0.9091199418128585
sess_id_main,asn1_d2i_ex_primitive,0.9091153051948045
dsaparam_main,a2d_ASN1_OBJECT,0.9090984164136735
PKCS12_key_gen_uni,BN_mod_exp_mont,0.909098404528341
asn1_check_tlen,aead_tls_open,0.9090811989510728
OCSP_request_verify,asn1_template_ex_d2i,0.9090758430130131
ec_GF2m_simple_oct2point,asn1_template_ex_d2i,0.9090710456155515
tls1_final_finish_mac,ssl3_send_server_key_exchange,0.9090674145384243
generate_key,BN_mod_sqrt,0.9090582652340997
asn1_template_noexp_d2i,asn1_ex_c2i,0.9090536196541243
asn1_d2i_ex_primitive,RSA_verify_raw,0.9090367201780978
PKCS7_signatureVerify,pkcs8_encrypt_raw,0.9090279546869463
ecdsa_do_verify,mod_exp,0.9090218951609366
www_body,run_cert,0.9089808015526379
RSA_eay_private_encrypt,BN_div_recp,0.9089767293104936
ssl3_read_n,long_i2c,0.9089433057070044
CRYPTO_cbc128_decrypt,CRYPTO_cfb128_1_encrypt,0.9089142075964916
pub_encode_gost94,PEM_do_header,0.9089097962591294
a2i_ASN1_ENUMERATED,RSA_padding_add_PKCS1_OAEP_mgf1,0.9089065755983279
compute_wNAF,X509_NAME_add_entry,0.9088939413199478
asn1_ex_c2i,ASN1_generate_v3,0.9088866397679254
ECPKParameters_print,ssl3_send_server_key_exchange,0.908843583856961
dh_main,asn1_template_noexp_d2i,0.9088403786306551
ec_GFp_simple_set_compressed_coordinates,DH_check,0.9088078631505
DES_set_key_unchecked,asn1_template_ex_i2d,0.9087788389721743
ecdsa_do_verify,BN_mod_exp_mont,0.9087652671890694
test_sqrt,DSA_do_sign,0.9087535283486847
ec_group_new_from_data,BN_mod_sqrt,0.9087427864663729
asn1_template_ex_i2d,ASN1_generate_v3,0.9087261485139518
dgram_read,a2d_ASN1_OBJECT,0.9087205654965942
sess_id_main,asn1_template_ex_d2i,0.9087127573282532
X509_ATTRIBUTE_set1_data,run_cert,0.9087086058833466
EVP_DecryptFinal_ex,run_cert,0.9086948609531347
OCSP_basic_verify,NAME_CONSTRAINTS_check,0.908679475590223
rand_main,X509_REQ_print_ex,0.9086372020185416
X509_STORE_CTX_get1_issuer,X509_STORE_get1_certs,0.908618618438001
ASN1_generate_v3,ASN1_item_ex_i2d,0.9085907180625798
ssl_check_serverhello_tlsext,ssl3_process_client_hello,0.9085624628360062
compute_wNAF,get_crl_score,0.9085560196124286
ssl_set_cert_masks,asn1_template_ex_d2i,0.9085395347127109
verify_callback,mod_exp_recp,0.9085014488918168
tls1_enc,asn1_template_ex_i2d,0.9084961484334326
ssl3_send_client_key_exchange,SSL_export_keying_material,0.9084875096636302
OBJ_obj2txt,aead_tls_open,0.9084471209969114
BN_is_prime_fasttest_ex,rsa_default_private_transform,0.9084379736547845
BN_mod_exp_recp,do_x509_check,0.908433711869119
ssl3_get_certificate_request,do_seal_record,0.9084071982813049
EVP_SignFinal,asn1_template_ex_d2i,0.9084042932471468
tls1_enc,long_i2c,0.9083953676787849
tls1_enc,asn1_template_ex_d2i,0.9083861945479348
tls1_cbc_remove_padding,PEM_do_header,0.908373751189627
hwcrhk_rsa_mod_exp,BN_mod_exp_mont_consttime,0.9083712762590481
BN_mod_inverse,DSA_do_sign,0.9083556800905483
util_verbose,bn_print,0.9083181504922416
a2i_ASN1_STRING,RSA_padding_add_PKCS1_OAEP_mgf1,0.9083116080413643
tls1_change_cipher_state,ASN1_generate_v3,0.9082702908154339
asn1_check_tlen,run_cert,0.9082254472271878
get_server_hello,ssl3_get_message,0.9082053515844344
a2i_ASN1_ENUMERATED,run_cert,0.9081689599795072
get_crl_score,ssl_get_prev_session,0.9081619619957942
do_buf,X509_cmp_time,0.9081586482935851
ec_GFp_simple_point2oct,do_EC_KEY_print,0.9080949014852222
ASN1_item_verify,cbs_convert_ber,0.908043260675581
RSA_padding_add_PKCS1_PSS_mgf1,long_i2c,0.9080379707572683
main,OBJ_obj2txt,0.9080344671789768
X509_cmp_time,do_buf,0.9080268315395207
a2i_ASN1_INTEGER,run_cert,0.908017872874642
main,compute_wNAF,0.9080083619283916
X509_STORE_CTX_get1_issuer,check_crl,0.9079961549599689
compute_wNAF,aead_ssl3_seal,0.9079935870849807
ASN1_mbstring_ncopy,compute_wNAF,0.9079837419187142
PKCS12_key_gen_uni,RSA_verify_PKCS1_PSS_mgf1,0.9079758310888069
PKCS1_MGF1,HMAC_Init_ex,0.9079738787987803
do_name_ex,ASN1_generate_v3,0.9079729701770204
ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_oct2point,0.9079720632066486
test_kron,rsa_default_multi_prime_keygen,0.9079653116770083
asn1_template_noexp_d2i,do_x509_check,0.9079266662854514
PEM_SealInit,do_buf,0.9078879224202163
X509_ATTRIBUTE_set1_data,ASN1_mbstring_ncopy,0.9078853455234832
dsa_do_verify,cbs_convert_ber,0.9078756218205963
dtls1_send_finished,ssl3_get_message,0.9078652955409187
long_i2c,X509_NAME_oneline,0.9078073375933473
ec_GFp_simple_oct2point,DH_check,0.907806038100683
dgram_read,X509_REQ_print_ex,0.9077799921336873
dhparam_main,RSA_verify_PKCS1_PSS_mgf1,0.9077561631964441
dsa_do_verify,BN_is_prime_fasttest_ex,0.9077359168074322
a2d_ASN1_OBJECT,do_name_ex,0.9077339815470485
a2d_ASN1_OBJECT,X509_chain_check_suiteb,0.9077320386632288
ec_GFp_simple_oct2point,X509_REQ_print_ex,0.907716695926441
PKCS7_signatureVerify,tls13_add_certificate_verify,0.9076882670689899
ssl3_get_client_key_exchange,asn1_d2i_ex_primitive,0.9076749329521923
ssleay_rand_bytes,mod_exp_recp,0.9076551482789204
do_fp,asn1_d2i_ex_primitive,0.9076201556910889
RSA_padding_add_PKCS1_PSS_mgf1,PEM_ASN1_write_bio,0.9075906442783754
test_kron,ECDSA_do_verify,0.9075837435719705
ssl3_read_n,a2d_ASN1_OBJECT,0.9075825564895015
ec_GFp_simple_group_set_curve,ECDSA_do_verify,0.9075538234605989
RAND_poll,ASN1_mbstring_ncopy,0.9075410722522751
sv_body,asn1_d2i_ex_primitive,0.9075337736583393
asn1_ex_c2i,X509_REQ_print_ex,0.9075323530288183
asn1_ex_c2i,a2d_ASN1_OBJECT,0.9075167950101508
ASN1_item_verify,X509_chain_check_suiteb,0.907515228013914
ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_oct2point,0.9074861388316131
ssl3_setup_key_block,ssl3_get_message,0.9074744815059552
test_sqrt,rsa_default_private_transform,0.9074716605879574
ecdh_compute_key,pkcs12_key_gen_raw,0.907426297167415
asn1_template_ex_d2i,pkcs8_encrypt_raw,0.9074081070756939
asn1_primitive_print,X509_REQ_print_ex,0.9074049998105601
des_cfb1_cipher,BIO_read_asn1,0.9073913232489427
